Year,Month,Day,Hour,Pressure,RH,Temperature,Precipitation,Wind_direction,Wind_speed,Solar_radiation,NO2,NOX,Average_8h_NOX,Max_8h_NOX,O3
2015,1,4,5,1015.2,81,7.2,0,8,7.9,0,9.8,25.8,57.2125,103,24.6
2015,1,4,6,1014.8,81,7.5,0,8,8.6,1200,10.5,27,47.5625,79.3,26.2
2015,1,4,7,1013.8,76,8.1,0,8,9.1,4200,13,28.9,41.7125,79.3,22.1
2015,1,4,8,1012.9,70,9,0,7,10.4,7200,13.7,30.4,35.4125,65.7,22
2015,1,4,9,1010.9,67,9.5,0,8,10.5,9600,15.4,33.4,31,42.3,21
2015,1,4,10,1010.7,73,9.5,0,8,11.5,9600,14,31.9,29.8875,35.2,24.8
2015,1,4,11,1010.1,80,9.3,0,8,10.7,6600,14.6,32.8,29.475,33.7,25.6
2015,1,4,12,1009.1,83,9.4,0.2,8,10,3600,12.8,30.6,29.3625,33.4,28.9
2015,1,4,13,1009.3,87,8.9,0.2,8,10.4,3000,14.2,33.2,30.1,33.4,27.4
2015,1,4,14,1008.7,88,9,1.6,8,10.3,600,15,34,31.025,33.4,27
2015,1,4,15,1008.8,96,8.4,2.8,8,10.1,0,15.4,34.5,31.9,34,26.5
2015,1,4,16,1008.9,98,8.4,2.2,8,9.6,0,15.5,34.5,32.6,34.5,26.3
2015,1,4,17,1009.3,99,8.4,1.4,10,7.9,0,14.8,34,33.1125,34.5,26
2015,1,4,18,1010.3,93,5.9,0.4,13,6.9,0,15.8,35.2,33.1875,34.5,24.3
2015,1,4,19,1011.3,83,5.4,0.4,14,6.6,0,21.3,44.5,33.6,35.2,18.9
2015,1,4,20,1011.9,83,5.5,0.4,14,7.8,0,31.9,77.4,35.0625,44.5,13.6
2015,1,4,21,1012.8,89,4.6,0.4,13,6.9,0,19.1,37.6,40.9125,77.4,20.2
2015,1,4,22,1013.1,87,4.9,0.6,14,3.4,0,20.1,37.6,41.4625,77.4,20.2
2015,1,4,23,1012.9,82,5.2,0.2,14,3.4,0,20.3,37.7,41.9125,77.4,20.3
2015,1,5,0,1013.3,82,5.2,0.2,15,2.6,0,21.2,38,42.3125,77.4,19.6
2015,1,5,1,1013.4,80,5.1,0.2,15,2.5,0,22.4,38.7,42.75,77.4,18
2015,1,5,2,1013.2,74,5.2,0,15,2.3,0,18.5,34.4,43.3375,77.4,20.8
2015,1,5,3,1013.6,88,3.8,0.2,14,3.8,0,15.5,31.3,43.2375,77.4,21.5
2015,1,5,4,1014,96,2.4,0,15,3.3,0,17.6,33.5,41.5875,77.4,18.4
2015,1,5,5,1014,92,3.1,0.4,2,2.1,0,18.6,34.5,36.1,38.7,18.8
2015,1,5,6,1014,88,3.9,0.2,16,1.3,1200,14.3,30.2,35.7125,38.7,20.2
2015,1,5,7,1014.1,87,4.3,0.2,16,2.2,4200,31.8,83.3,34.7875,38.7,4.3
2015,1,5,8,1014.4,79,4.9,0.2,14,2.2,7200,38.9,182.9,40.4875,83.3,3.6
2015,1,5,9,1014.2,70,5.8,0.2,14,3.6,21000,41.6,156.4,58.6,182.9,3.6
2015,1,5,10,1013.7,64,6.2,0.2,14,3.7,21600,37.7,116.7,73.3125,182.9,4.4
2015,1,5,11,1013.4,60,6.9,0,15,4.1,20400,32.1,83.6,83.6,182.9,8
2015,1,5,12,1013.2,59,7.5,0,15,4,16200,23.6,55.2,90.1375,182.9,14
2015,1,5,13,1013.5,62,6.2,0,15,4.1,7800,21.2,49.4,92.85,182.9,17.1
2015,1,5,14,1013.9,66,5.3,0,15,3.9,3000,21.9,48.6,94.7125,182.9,17.8
2015,1,5,15,1014,72,4.5,0,15,4.2,0,22.4,48.1,97.0125,182.9,18
2015,1,5,16,1014.3,66,4.3,0,15,4.6,0,28.6,57.3,92.6125,182.9,12.5
2015,1,5,17,1013.8,69,4,0,15,5.1,0,33.1,67.8,76.9125,156.4,9
2015,1,5,18,1013.4,71,4.1,0,15,3.9,0,36.5,76.7,65.8375,116.7,6.7
2015,1,5,19,1012.8,61,4.3,0,15,4.6,0,33.2,62.8,60.8375,83.6,10.5
2015,1,5,20,1011.6,65,4.4,0,15,4.8,0,41,88.7,58.2375,76.7,6.7
2015,1,5,21,1011.4,59,4.5,0,16,5.5,0,35.8,69.2,62.425,88.7,9.3
2015,1,5,22,1010.6,64,4.5,0,15,6,0,25.7,46.3,64.9,88.7,16
2015,1,5,23,1009.6,75,3.9,0,15,6,0,21.4,39.8,64.6125,88.7,20.5
2015,1,6,0,1009.9,72,3.5,0,15,6.7,0,16.4,32.9,63.575,88.7,24.2
2015,1,6,1,1009.3,58,4.4,0,15,6.3,0,14.3,32.8,60.525,88.7,23.7
2015,1,6,2,1008.4,58,3.9,0,16,5.9,0,9.4,25.2,56.15,88.7,26.7
2015,1,6,3,1007.8,56,4.1,0,15,7,0,7.6,23.5,49.7125,88.7,27.8
2015,1,6,4,1008.2,88,1.9,0.2,15,7.4,0,7.2,24.1,44.8,88.7,28.8
2015,1,6,5,1007.9,63,3.4,0.2,15,6.8,0,5.9,21.6,36.725,69.2,29.5
2015,1,6,6,1008.5,89,1.5,0.2,15,7.2,0,6.8,23,30.775,46.3,29.4
2015,1,6,7,1008.6,70,3.2,0.2,15,6.4,2400,10.8,27.5,27.8625,39.8,23.9
2015,1,6,8,1008.5,72,3.6,0,15,7,5400,20.1,41.6,26.325,32.9,16.2
2015,1,6,9,1008.8,68,4.1,0.2,15,7,8400,26.4,59.5,27.4125,41.6,10.5
2015,1,6,10,1009,91,2.6,0.2,14,7.2,8400,21.5,47.3,30.75,59.5,15
2015,1,6,11,1009.5,95,1.8,0.2,14,7.5,6000,23.9,54.2,33.5125,59.5,12.9
2015,1,6,12,1009.9,92,2.1,0.2,14,7.4,7800,20.1,43.4,37.35,59.5,16.4
2015,1,6,13,1010.6,99,1.1,0.2,14,7.6,2400,22.9,47.4,39.7625,59.5,14.7
2015,1,6,14,1011,92,1.9,0.2,14,7.4,2400,26.4,54.3,42.9875,59.5,11.5
2015,1,6,15,1012.1,95,1.1,0.2,14,6.1,0,24.9,51.2,46.9,59.5,12.1
2015,1,6,16,1012.8,96,1.6,0.2,14,6,0,29,58.8,49.8625,59.5,9.1
2015,1,6,17,1013.4,99,0.5,0.4,15,6.5,0,25.8,52,52.0125,59.5,11.4
2015,1,6,18,1014,99,0.8,0.2,15,5.6,0,28.1,56,51.075,58.8,10.3
2015,1,6,19,1014.4,95,1.3,0.4,15,5.8,0,24.1,47.2,52.1625,58.8,13.5
2015,1,6,20,1014.7,93,1.6,0.4,15,5.6,0,26,49.4,51.2875,58.8,12.1
2015,1,6,21,1015.5,93,1.4,0.4,15,5.8,0,22.8,43.6,52.0375,58.8,15.6
2015,1,6,22,1016.4,87,1,0.4,14,5.8,0,19.1,37.3,51.5625,58.8,17.9
2015,1,6,23,1016.9,83,1.8,0.4,14,5.7,0,15.8,33.8,49.4375,58.8,18.7
2015,1,7,0,1017.8,78,1.5,0.4,14,7.1,0,13.1,29.8,47.2625,58.8,21.4
2015,1,7,1,1018.5,85,1,0.4,14,6.8,0,11.5,27.3,43.6375,56,22.3
2015,1,7,2,1019.4,70,1.3,0.4,15,6.6,0,8.6,24.4,40.55,56,23.3
2015,1,7,3,1020.1,69,0.9,0.4,15,7.1,0,10.2,31.3,36.6,49.4,22
2015,1,7,4,1021.7,80,-0.2,0.4,15,7.6,0,5.3,21.3,34.6125,49.4,25
2015,1,7,5,1022.5,70,-0.1,0.4,15,7.1,0,5.5,21.3,31.1,43.6,25.1
2015,1,7,6,1023.6,75,-0.8,0.4,14,7.8,0,7.2,23.3,28.3125,37.3,23
2015,1,7,7,1024.7,72,-1.6,0.4,14,8.7,3000,11,28.8,26.5625,33.8,18.7
2015,1,7,8,1025.5,71,-1.6,0.2,14,8.1,12000,16.4,36.2,25.9375,31.3,14.6
2015,1,7,9,1026,74,-1.8,0.4,14,7.6,17400,19.7,48.3,26.7375,36.2,11.8
2015,1,7,10,1026.6,80,-1.6,0.2,14,7.2,18000,18.7,43,29.3625,48.3,13.6
2015,1,7,11,1027.9,83,-2.7,0.2,14,6.6,11400,17,40.7,31.6875,48.3,14.8
2015,1,7,12,1028.4,99,-3.7,0.2,14,6.9,15000,16.8,43.3,32.8625,48.3,14.9
2015,1,7,13,1029.1,69,-2.9,0.2,14,7.1,8400,17.3,42.4,35.6125,48.3,16.4
2015,1,7,14,1030.1,78,-3.3,0.2,14,6.3,3000,21,46.8,38.25,48.3,15.8
2015,1,7,15,1030.8,73,-4,0.2,14,6.4,0,20.6,45.9,41.1875,48.3,15.5
2015,1,7,16,1031.6,79,-3.9,0.2,14,5.9,0,21,44.4,43.325,48.3,16.6
2015,1,7,17,1032.3,72,-3.5,2.4,14,5.6,0,26.9,57.4,44.35,48.3,12.3
2015,1,7,18,1032.5,74,-3.6,0,14,5.4,0,27.8,52.6,45.4875,57.4,12.8
2015,1,7,19,1032.8,94,-4.3,0.2,15,4.7,0,27.7,52.4,46.6875,57.4,13
2015,1,7,20,1033.3,86,-3.8,0.2,15,3.7,0,29,52,48.15,57.4,13.2
2015,1,7,21,1034.1,77,-3.4,0,14,6,0,29.4,63.2,49.2375,57.4,13.7
2015,1,7,22,1034.4,71,-3,0,13,7.9,0,22.9,41.8,51.8375,63.2,18.7
2015,1,7,23,1034.8,74,-3.5,0,13,8,0,19.3,36.8,51.2125,63.2,22.6
2015,1,8,0,1035.3,69,-3.7,0,13,7.5,0,17.1,34.3,50.075,63.2,24.2
2015,1,8,1,1035.6,68,-3.7,0,13,6.9,0,20.7,49.4,48.8125,63.2,18.6
2015,1,8,2,1035.5,72,-3.7,0,13,5.6,0,14.7,32,47.8125,63.2,25
2015,1,8,3,1035.7,70,-3.7,0,13,5.5,0,17.4,45.5,45.2375,63.2,22.2
2015,1,8,4,1035.8,71,-3.2,0,13,5.4,0,10.9,26.7,44.375,63.2,27.5
2015,1,8,5,1035.8,75,-2.9,0,13,5.8,0,17.8,46.5,41.2125,63.2,23
2015,1,8,6,1036,76,-2.5,0,13,5.9,1800,13.2,29.3,39.125,49.4,26.4
2015,1,8,7,1036.5,71,-2.1,0.2,13,5.5,10200,20.6,39,37.5625,49.4,20.3
2015,1,8,8,1037,71,-2,0,13,5.1,19200,32.2,58.9,37.8375,49.4,13.6
2015,1,8,9,1037.1,81,-2,0,13,5.7,16200,38.2,95.6,40.9125,58.9,7.2
2015,1,8,10,1036.6,74,-1.6,0,13,5.8,23400,30,63.7,46.6875,95.6,12
2015,1,8,11,1036.2,70,-1,0,13,5.7,12000,27.6,58.6,50.65,95.6,16.2
2015,1,8,12,1036.3,72,-1.1,0.2,13,6.8,13200,30.1,61.8,52.2875,95.6,15
2015,1,8,13,1036.6,71,-0.8,0,13,6.6,13200,26.2,53.7,56.675,95.6,17
2015,1,8,14,1036.8,70,-1.4,0,13,6.8,5400,28.4,58.6,57.575,95.6,15.9
2015,1,8,15,1037,75,-2.3,0,13,7.1,0,27.2,57.6,61.2375,95.6,17
2015,1,8,16,1037.2,71,-2,0,14,5.8,0,25.3,52.1,63.5625,95.6,18.4
2015,1,8,17,1037.5,66,-2.1,0,13,5.2,0,33.2,66.4,62.7125,95.6,12.2
2015,1,8,18,1037.6,78,-2.2,0,15,3.5,0,40.8,90.2,59.0625,66.4,7.4
2015,1,8,19,1037.5,77,-2.3,0,15,2.3,0,40,78,62.375,90.2,9.2
2015,1,8,20,1037.1,76,-1.7,0,13,3.1,0,36.9,66,64.8,90.2,8.5
2015,1,8,21,1036.9,74,-1.6,0,14,2.9,0,40.1,69.2,65.325,90.2,4.8
2015,1,8,22,1036.9,67,-1.5,0,14,2.7,0,44.7,84.8,67.2625,90.2,4.5
2015,1,8,23,1036.6,68,-1.4,0,14,2.8,0,47.8,98,70.5375,90.2,3.6
2015,1,9,0,1036.1,69,-1.7,0,13,3.7,0,50.2,105.6,75.5875,98,4.4
2015,1,9,1,1035.8,68,-1.3,0,14,3.1,0,46.2,87.6,82.275,105.6,2.8
2015,1,9,2,1035.6,68,-1.5,0,14,2.7,0,45.9,111.6,84.925,105.6,3.6
2015,1,9,3,1035.4,73,-1.9,0,15,2.4,0,36.5,59.9,87.6,111.6,9.6
2015,1,9,4,1035.3,76,-1.9,0,15,1.9,0,34.7,54.4,85.3375,111.6,9.8
2015,1,9,5,1034.5,81,-2.6,0,15,1.8,0,38.4,57.3,83.8875,111.6,5.9
2015,1,9,6,1034.5,84,-2.1,0,1,1.1,1800,34.6,52.5,82.4,111.6,8.2
2015,1,9,7,1034.3,72,0.7,0,13,2.1,9000,48,149.2,78.3625,111.6,1.3
2015,1,9,8,1033.8,70,1.6,0.2,9,4.5,9000,51.4,412.6,84.7625,149.2,7.9
2015,1,9,9,1033.4,86,1.2,0.2,9,6.1,8400,63.8,614.6,123.1375,412.6,21.9
2015,1,9,10,1032.4,85,1.6,0.8,9,6.6,10200,40.9,109,189.0125,614.6,7.6
2015,1,9,11,1031.1,81,2,0.8,8,8.3,15600,24.7,57.2,188.6875,614.6,16
2015,1,9,12,1030.3,77,1.9,0,8,8.8,10200,30.3,61.2,188.35,614.6,14.1
2015,1,9,13,1030,73,2.7,0,16,9.2,7800,21.8,46.6,189.2,614.6,21.3
2015,1,9,14,1029.5,73,2.1,0,16,9.6,2400,20.2,44.3,187.8625,614.6,23.4
2015,1,9,15,1028.9,74,2.5,0,8,9.5,0,20.3,44.3,186.8375,614.6,23.2
2015,1,9,16,1028.3,73,2.9,0,8,9,0,21.6,46,173.725,614.6,24.1
2015,1,9,17,1027.7,76,2.9,0,8,9.5,0,21.5,43.3,127.9,614.6,25.5
2015,1,9,18,1026.8,77,3.3,0,8,9.3,0,22.1,44.3,56.4875,109,25
2015,1,9,19,1025.9,73,3.5,0,8,9,0,21.1,42.3,48.4,61.2,25.3
2015,1,9,20,1025.4,75,3.8,0,8,9.2,0,22.6,45,46.5375,61.2,24.5
2015,1,9,21,1024.1,72,4.2,0,8,9.6,0,21.6,43,44.5125,46.6,25.2
2015,1,9,22,1022.8,77,4.2,0,8,9.9,0,24.3,45.1,44.0625,46,23.4
2015,1,9,23,1021.4,73,4.5,0,8,9.9,0,24,44.8,44.1625,46,22.1
2015,1,10,0,1020.3,70,4.6,0,8,11.2,0,22.1,40.8,44.225,46,24.2
2015,1,10,1,1018.7,74,4.6,0,8,11.8,0,18.6,36.3,43.575,45.1,26.8
2015,1,10,2,1017.8,75,5.1,0,8,11.6,0,13.9,29.8,42.7,45.1,31
2015,1,10,3,1016.7,77,5.4,0,8,11.8,0,11.8,27.7,40.8875,45.1,32.3
2015,1,10,4,1015.3,74,5.5,0,8,12.5,0,10,25.9,39.0625,45.1,33
2015,1,10,5,1014.5,77,5.6,0,8,12.9,0,9.3,25.1,36.675,45.1,34.3
2015,1,10,6,1014.3,81,5.4,0,8,12,0,8.8,24.5,34.4375,45.1,34.4
2015,1,10,7,1014.2,81,5.8,0,8,12.1,600,10,26,31.8625,44.8,32.7
2015,1,10,8,1014,88,5.5,0.4,8,12.7,1200,12.8,29.8,29.5125,40.8,29.4
2015,1,10,9,1013.2,88,5.7,1,8,11.9,1800,15,32.9,28.1375,36.3,27.3
2015,1,10,10,1012.3,94,5.6,2,8,12.2,1200,19.1,39.7,27.7125,32.9,24.7
2015,1,10,11,1011.4,97,6.1,1.6,8,11.8,1200,17.7,38.9,28.95,39.7,26
2015,1,10,12,1011.9,97,6.8,0.8,9,10.6,1800,17.6,38.3,30.35,39.7,25.8
2015,1,10,13,1012.4,96,6.7,0.4,9,8.9,600,19,41.4,31.9,39.7,23.7
2015,1,10,14,1013,94,7.3,0,9,8.3,0,19.8,41.9,33.9375,41.4,24.1
2015,1,10,15,1013.3,94,8,0,9,7.5,0,22.8,45.3,36.1125,41.9,21.2
2015,1,10,16,1013.9,94,8.3,0,8,6.6,0,27,51.6,38.525,45.3,18.9
2015,1,10,17,1015,93,7.7,0,8,6.5,0,27.4,53,41.25,51.6,18.1
2015,1,10,18,1015.1,94,7.6,0,8,7.1,0,28.8,55.4,43.7625,53,16.6
2015,1,10,19,1015.2,94,7.7,0,8,7,0,31.2,63.4,45.725,55.4,14.1
2015,1,10,20,1016.1,93,7.8,0,9,7,0,29.2,56.4,48.7875,63.4,15.1
2015,1,10,21,1015.5,92,7.6,0,8,6,0,26.6,52.8,51.05,63.4,17.5
2015,1,10,22,1015.3,90,7.7,0,5,3.1,0,25.4,46.6,52.475,63.4,18.6
2015,1,10,23,1015.4,88,7.5,0,5,3.1,0,24.8,46.3,53.0625,63.4,17.9
2015,1,11,0,1015.2,89,7.4,0,5,3.3,0,29,57.5,53.1875,63.4,13.3
2015,1,11,1,1015.1,87,7.6,0,5,3,0,36.2,77.4,53.925,63.4,9.2
2015,1,11,2,1015.1,84,8.2,0,5,3.4,0,32,61.6,56.975,77.4,10
2015,1,11,3,1014.9,84,8.8,0,7,4.9,0,28.2,52.4,57.75,77.4,11.5
2015,1,11,4,1015.3,85,8.7,0,8,7,0,24.2,42.2,56.375,77.4,14.9
2015,1,11,5,1015.3,84,9,0,8,6.6,0,19.3,36.8,54.6,77.4,20.8
2015,1,11,6,1015.9,82,9,0,8,7.5,2400,12.7,28.6,52.6,77.4,27.6
2015,1,11,7,1016,80,9.7,0,8,8.1,10800,14.4,30.3,50.35,77.4,25.5
2015,1,11,8,1015.8,77,10.3,0,7,8.7,18600,16.9,33.8,48.35,77.4,24.7
2015,1,11,9,1015.9,75,11.5,0,7,8.5,24000,18.4,37.8,45.3875,77.4,21
2015,1,11,10,1015.3,73,11.7,0,8,7.7,24600,16.9,39,40.4375,61.6,22.7
2015,1,11,11,1015.1,73,12.2,0,8,8.4,24000,16.6,41.1,37.6125,52.4,24.7
2015,1,11,12,1015,74,12.2,0,8,9.1,18600,16.1,39.4,36.2,42.2,25.8
2015,1,11,13,1014.8,73,12.6,0,7,7.1,11400,17.1,40.3,35.85,41.1,27.1
2015,1,11,14,1014.5,73,12.4,0,6,5.4,4200,15.6,37,36.2875,41.1,29.7
2015,1,11,15,1014,80,10.8,0,7,6.2,0,22.1,52.2,37.3375,41.1,23.6
2015,1,11,16,1013.6,77,11.3,0,7,5,0,22,48,40.075,52.2,24.5
2015,1,11,17,1013,70,12.1,0,7,4.9,0,25.1,50.2,41.85,52.2,21.2
2015,1,11,18,1011.7,67,12.6,0,6,5.1,0,27.9,51.9,43.4,52.2,17.8
2015,1,11,19,1011.8,76,11,0,7,5.7,0,24.5,47,45.0125,52.2,20.5
2015,1,11,20,1011.5,75,11.1,0,15,1.5,0,22.7,44.7,45.75,52.2,20.6
2015,1,11,21,1011.1,80,10.3,0,10,2.5,0,19.4,41.4,46.4125,52.2,23.3
2015,1,11,22,1010.9,84,10,0,8,8.2,0,28.8,96.6,46.55,52.2,16.5
2015,1,11,23,1010.5,77,10.9,0,8,8.2,0,35.8,139.6,54,96.6,9.4
2015,1,12,0,1010.8,66,12.3,0,8,8.4,0,22.8,41.8,64.925,139.6,18.5
2015,1,12,1,1011.1,70,11.9,0,9,8.1,0,13.3,29.5,64.15,139.6,26.6
2015,1,12,2,1011.1,79,10.7,0,16,4,0,11,26.9,61.5625,139.6,28.9
2015,1,12,3,1010.6,73,11.6,0,8,5.5,0,7.1,22.9,58.4375,139.6,32.9
2015,1,12,4,1011,79,10.8,0.2,8,6.6,0,8.9,24.1,55.425,139.6,31
2015,1,12,5,1010.5,87,10.1,0.2,7,6,0,9.6,25.5,52.85,139.6,30.7
2015,1,12,6,1010.7,86,10.7,4.4,7,7.1,0,6.8,21.9,50.8625,139.6,33.5
2015,1,12,7,1014.5,95,3.6,5.4,14,7.5,0,11.8,29.3,41.525,139.6,27.6
2015,1,12,8,1014.1,99,3.1,2,15,8.1,1200,19.3,40,27.7375,41.8,21.4
2015,1,12,9,1015.3,97,2.9,2.6,15,7,1800,24.7,53.2,27.5125,40,15.2
2015,1,12,10,1015.8,98,3.3,2.6,15,5.1,1200,26.9,53.1,30.475,53.2,9.8
2015,1,12,11,1016.7,97,3.4,3.8,15,5.2,0,26.1,54.2,33.75,53.2,10.4
2015,1,12,12,1017.9,97,3.1,5.6,15,5.2,0,27.4,55.5,37.6625,54.2,10.7
2015,1,12,13,1019,99,1.4,2.6,16,5.2,600,28.5,55.2,41.5875,55.5,12.1
2015,1,12,14,1019.9,99,1.9,1,16,4.7,600,27.2,53,45.3,55.5,13.9
2015,1,12,15,1021.1,97,3.2,0.2,16,3.7,0,32.9,64.5,49.1875,55.5,10
2015,1,12,16,1022.4,94,4.1,0.2,16,4.1,0,40.7,89.5,53.5875,64.5,5.6
2015,1,12,17,1023.2,90,4.2,0.4,16,5.5,0,39.9,82.9,59.775,89.5,6.4
2015,1,12,18,1023.3,93,4.2,0.2,16,4.6,0,39.2,75.4,63.4875,89.5,6.8
2015,1,12,19,1024.4,91,4.6,0.4,16,4.1,0,32.7,61.3,66.275,89.5,11.5
2015,1,12,20,1024.7,93,4.3,1,16,4.1,0,32.8,61.4,67.1625,89.5,10.8
2015,1,12,21,1024.4,92,4.3,0,16,4.8,0,31.7,57.3,67.9,89.5,11.4
2015,1,12,22,1024.9,91,5.2,0,16,4.5,0,31.6,55.4,68.1625,89.5,11.6
2015,1,12,23,1025.2,87,5.6,0,16,4.5,0,24.4,43.9,68.4625,89.5,18.4
2015,1,13,0,1025.3,86,5.6,0,16,4.6,0,21.8,39.3,65.8875,89.5,19.5
2015,1,13,1,1025.4,84,5.6,0,16,4.4,0,21.8,41.5,59.6125,82.9,20.1
2015,1,13,2,1025.5,81,5.6,0,16,4.9,0,12.7,28.5,54.4375,75.4,27
2015,1,13,3,1025.6,78,5.4,0,16,4.4,0,9.9,25.8,48.575,61.4,28.4
2015,1,13,4,1025.9,75,5.7,0,16,5,0,6.7,22.1,44.1375,61.4,30.2
2015,1,13,5,1026.2,80,5.7,0,16,4.9,0,8.2,24,39.225,57.3,30.3
2015,1,13,6,1026.4,75,6.1,0,16,4.7,2400,8.8,24.5,35.0625,55.4,30
2015,1,13,7,1026.8,67,7.9,0.2,16,3.5,11400,19.4,37.7,31.2,43.9,20.3
2015,1,13,8,1027,63,9.2,0,16,4.4,18000,33.4,62.8,30.425,41.5,9.5
2015,1,13,9,1026.9,61,9.9,0,1,5.7,21600,38.7,86.6,33.3625,62.8,6
2015,1,13,10,1026.2,57,9.2,0,16,6.5,22200,28.8,61.6,39,86.6,14.2
