Year,Month,Day,Hour,Pressure,RH,Temperature,Precipitation,Wind_direction,Wind_speed,Solar_radiation,NO2,NOX,Average_8h_NOX,Max_8h_NOX,O3
2015,1,6,9,1001.6,80,2.8,0.8,15,3.4,8400,41,71.6,15.975,29.8,31.2
2015,1,6,10,1001.7,93,1.4,1,15,4.5,8400,27.7,43.8,22.4,71.6,34.7
2015,1,6,11,1002.1,97,0.8,0.8,15,4.6,6000,20.6,26,26.075,71.6,38
2015,1,6,12,1002.5,96,1.1,0.9,15,3.5,7800,18.7,28.4,27.7875,71.6,37.3
2015,1,6,13,1003.3,99,0.5,1.2,16,3.2,2400,18.5,28.2,29.975,71.6,36.3
2015,1,6,14,1003.7,98,1.3,0.7,15,2.7,2400,19.5,25.2,32.375,71.6,36.3
2015,1,6,15,1004.6,88,1.3,1.2,15,5.3,0,19.5,22.7,34.1125,71.6,37.5
2015,1,6,16,1005.2,98,0.6,0.7,16,4.1,0,19.7,27.6,34.4625,71.6,35.8
2015,1,6,17,1005.9,98,0.8,2.4,15,4.1,0,28.4,34.2,34.1875,71.6,33.9
2015,1,6,18,1006.5,100,0.5,1.8,2,2.8,0,29.5,34.3,29.5125,43.8,34.4
2015,1,6,19,1006.8,100,0.4,1.5,15,2.9,0,27.4,31,28.325,34.3,34.2
2015,1,6,20,1007.4,100,0.8,0.9,15,2.5,0,27.1,29.9,28.95,34.3,33.2
2015,1,6,21,1008,89,1.1,0.1,16,2.8,0,24.4,26.9,29.1375,34.3,34.8
2015,1,6,22,1008.7,79,1.2,0.3,1,1.9,0,21.8,23.5,28.975,34.3,34.6
2015,1,6,23,1009.4,78,1.3,0,15,4.3,0,18.2,20,28.7625,34.3,35
2015,1,7,0,1010.3,79,0.9,0.1,16,3.9,0,14.2,15.6,28.425,34.3,39
2015,1,7,1,1011.1,74,0.6,0,1,3.7,0,11.4,12.6,26.925,34.3,39
2015,1,7,2,1011.8,70,0.6,0,16,1.2,0,9.8,10.6,24.225,34.3,40
2015,1,7,3,1012.8,71,0.2,0,1,2.1,0,7.4,7.8,21.2625,31,40.8
2015,1,7,4,1014.2,73,-0.6,0,15,2,0,8.4,9.1,18.3625,29.9,41
2015,1,7,5,1015.3,69,-0.7,0,16,3.1,0,8.1,8.5,15.7625,26.9,40.7
2015,1,7,6,1016.4,70,-1.7,0,15,4.5,0,10.9,11.9,13.4625,23.5,38.1
2015,1,7,7,1017,69,-2.2,0,15,3.5,3000,13.2,14.5,12.0125,20,35.9
2015,1,7,8,1017.9,72,-2.1,0,15,2.5,12000,16,18.7,11.325,15.6,34.2
2015,1,7,9,1018.5,71,-2,1.7,16,3.3,17400,38,84.3,11.7125,18.7,26.4
2015,1,7,10,1018.9,71,-2.4,0.2,15,5,18000,29.7,59.4,20.675,84.3,29.7
2015,1,7,11,1020,89,-3.6,0.7,15,3.1,11400,19,31.8,26.775,84.3,31.1
2015,1,7,12,1020.5,95,-4.2,0.1,13,1,15000,15,22.8,29.775,84.3,33.6
2015,1,7,13,1021.2,66,-3.2,0,16,3.6,8400,14.7,19.8,31.4875,84.3,35.7
2015,1,7,14,1022.3,84,-4,0.1,15,1.7,3000,16.4,22.2,32.9,84.3,36.9
2015,1,7,15,1023.2,66,-4.6,0,15,1.6,0,14.7,22.9,34.1875,84.3,37.4
2015,1,7,16,1024.1,74,-4.7,0,15,2.7,0,15.2,20.2,35.2375,84.3,38.7
2015,1,7,17,1024.6,69,-4.3,0.1,15,2.4,0,15.9,20,35.425,84.3,40.1
2015,1,7,18,1024.7,75,-4.3,0,15,2.9,0,25.7,34.4,27.3875,59.4,36.4
2015,1,7,19,1025.1,73,-3.9,0,16,2.7,0,21.9,24,24.2625,34.4,35.8
2015,1,7,20,1025.7,67,-3.7,0,15,3,0,25.1,27.2,23.2875,34.4,34
2015,1,7,21,1026.5,65,-3.7,0,2,1.6,0,21,22.3,23.8375,34.4,38.6
2015,1,7,22,1026.9,66,-3.9,0,15,3.4,0,19,20.1,24.15,34.4,38.7
2015,1,7,23,1027.2,65,-4.3,0,16,1.3,0,14.9,15.8,23.8875,34.4,41.4
2015,1,8,0,1027.5,62,-4.2,0,14,2.4,0,14.2,14.9,23,34.4,40
2015,1,8,1,1027.7,63,-4.6,0,15,2,0,13.2,14.2,22.3375,34.4,40
2015,1,8,2,1027.6,65,-4.5,0,15,3.6,0,15.7,17,21.6125,34.4,38.7
2015,1,8,3,1027.8,66,-4.2,0,15,1.6,0,14,14.6,19.4375,27.2,39.3
2015,1,8,4,1028.1,68,-4.1,0,14,1.6,0,13.1,13.8,18.2625,27.2,39.5
2015,1,8,5,1028.2,72,-3.7,0,14,1.7,0,14.3,15.8,16.5875,22.3,39.6
2015,1,8,6,1028.3,70,-3.2,0,15,2.4,1800,19.6,21.8,15.775,20.1,37.8
2015,1,8,7,1028.7,64,-2.4,0,14,2.8,10200,31.7,36.6,15.9875,21.8,31.4
2015,1,8,8,1029,59,-1.4,0,15,4.3,19200,46.7,55.6,18.5875,36.6,24.5
2015,1,8,9,1029.1,75,-2,0,15,4.1,16200,54.2,84.4,23.675,55.6,24.1
2015,1,8,10,1028.7,62,0,0,13,0.7,23400,35.9,60.7,32.45,84.4,31.8
2015,1,8,11,1028.4,66,-1,0,13,2.7,12000,23.9,39.8,37.9125,84.4,35.6
2015,1,8,12,1028.4,63,-0.9,0,15,3.7,13200,21.2,31.7,41.0625,84.4,37.8
2015,1,8,13,1028.7,62,-1,0,14,3.8,13200,24.2,43,43.3,84.4,36.6
2015,1,8,14,1029,66,-1.8,0,15,1,5400,25.3,37.3,46.7,84.4,37.3
2015,1,8,15,1029.1,71,-2.9,0,13,2.4,0,22.7,34.5,48.6375,84.4,38.9
2015,1,8,16,1029.5,69,-3.1,0,14,2.1,0,24,33,48.375,84.4,38.3
2015,1,8,17,1029.5,67,-3.1,0,14,0.3,0,46.5,80.2,45.55,84.4,28.8
2015,1,8,18,1029.7,69,-3.1,0,14,0.5,0,58.9,70,45.025,80.2,19.2
2015,1,8,19,1029.5,75,-3,0,13,0.4,0,68.4,79.4,46.1875,80.2,12.6
2015,1,8,20,1029.3,78,-3,0,2,0.6,0,63,68.3,51.1375,80.2,13.4
2015,1,8,21,1029.2,80,-3,0,15,2.1,0,62.8,70.6,55.7125,80.2,13.2
2015,1,8,22,1029,77,-3.3,0,1,0.7,0,76.5,92.3,59.1625,80.2,7.2
2015,1,8,23,1028.6,75,-3.7,0,1,0.2,0,84.2,136,66.0375,92.3,3.8
2015,1,9,0,1028.2,76,-3.9,0,16,0.4,0,75,215.4,78.725,136,2.4
2015,1,9,1,1028.1,76,-3.9,0,14,0.5,0,69.6,199.2,101.525,215.4,2
2015,1,9,2,1027.8,76,-4.1,0,15,1.7,0,66.8,147.9,116.4,215.4,2
2015,1,9,3,1027.6,78,-3.6,0,14,1.6,0,66.2,127.2,126.1375,215.4,1.9
2015,1,9,4,1027.4,81,-4.1,0,15,0.3,0,62.8,139.7,132.1125,215.4,2
2015,1,9,5,1026.6,84,-4.1,0,14,0.5,0,63.6,79,141.0375,215.4,3.5
2015,1,9,6,1026.6,84,-3.3,0,14,0.8,1800,65.2,97.6,142.0875,215.4,3.4
2015,1,9,7,1026.4,69,-1,0,12,0.7,9000,61.9,188.6,142.75,215.4,2
2015,1,9,8,1025.9,64,1.4,0,10,1.9,9000,57.4,90.13118,149.325,215.4,2.1
2015,1,9,9,1025.5,68,0.6,0,11,2.2,8400,67,107.8979,133.6663975,199.2,2.2
2015,1,9,10,1024.2,72,0.7,0,9,2.2,10200,93.6,157.12652,122.253635,188.6,2.7
2015,1,9,11,1022.9,75,1.2,0,9,3.3,15600,79.3,160.7,123.40695,188.6,6.8
2015,1,9,12,1022.3,72,1.1,0,9,3.7,10200,72.6,131.1,127.59445,188.6,9.5
2015,1,9,13,1022,66,1.6,0,10,2.2,7800,44.7,59.2,126.51945,188.6,24.7
2015,1,9,14,1021.5,64,1.1,0,10,3.8,2400,38.8,56,124.04445,188.6,29.8
2015,1,9,15,1020.7,69,1.3,0,8,3.2,0,47.6,64.8,118.84445,188.6,27.2
2015,1,9,16,1020.1,62,2,0,9,3.7,0,47.4,62.2,103.36945,160.7,30.9
2015,1,9,17,1019.4,60,2.2,0,9,3.5,0,70.1,90.2,99.8780525,160.7,18.4
2015,1,9,18,1018.6,63,2.6,0,8,5.1,0,75.9,93.3,97.665815,160.7,14
2015,1,9,19,1017.8,69,2.6,0,8,2.5,0,69.4,82.2,89.6875,160.7,19
2015,1,9,20,1017,66,2.6,0,9,3.3,0,72,84.5,79.875,131.1,17.3
2015,1,9,21,1015.9,67,2.8,0,9,3.6,0,69.9,80.5,74.05,93.3,18
2015,1,9,22,1014.6,68,3,0,8,2.9,0,57.7,64.1,76.7125,93.3,22.6
2015,1,9,23,1013.4,68,3.4,0,8,4.4,0,59.1,66.1,77.725,93.3,21.8
2015,1,10,0,1012.5,68,3.2,0,9,3.9,0,47.6,51,77.8875,93.3,26.6
2015,1,10,1,1011,68,3.5,0,9,2.8,0,41.4,42.9,76.4875,93.3,29.6
2015,1,10,2,1010,71,3.7,0,9,4.1,0,36.5,37.9,70.575,93.3,34.1
2015,1,10,3,1009,72,4,0,9,2.9,0,29.4,30.6,63.65,84.5,39.2
2015,1,10,4,1007.8,72,4,0,9,2.8,0,24.2,25.1,57.2,84.5,39.8
2015,1,10,5,1007,71,4.4,0.2,8,4.6,0,22.2,22.9,49.775,80.5,41.9
2015,1,10,6,1006.6,74,4.4,0,8,2.7,0,27.5,28.3,42.575,66.1,38.2
2015,1,10,7,1006.6,74,4.8,0.5,9,3.2,600,33.3,34.3,38.1,66.1,35.5
2015,1,10,8,1006,83,4.6,0.7,8,3.7,1200,37.5,40.9,34.125,51,34
2015,1,10,9,1005.4,86,4.6,2.1,9,2.3,1800,47.2,54,32.8625,42.9,28.4
2015,1,10,10,1004.5,92,5.5,3,8,1.1,1200,50.2,59.1,34.25,54,26.2
2015,1,10,11,1004,94,6.1,2.6,9,2.5,1200,52.6,65.4,36.9,59.1,23.8
2015,1,10,12,1004.2,96,6.3,0.9,10,3.3,1800,60.6,76,41.25,65.4,17.4
2015,1,10,13,1004.9,96,6.7,0.1,10,1.6,600,60,73.4,47.6125,76,16.9
2015,1,10,14,1005.4,97,7.1,0,8,0.4,0,65,83.6,53.925,76,12.5
2015,1,10,15,1005.9,97,7.1,0,10,0.3,0,80.5,141.4,60.8375,83.6,4.6
2015,1,10,16,1006.6,98,6.1,0,7,0.1,0,80.2,132.32714,74.225,141.4,2.5
2015,1,10,17,1007.5,99,6.3,0,8,0.8,0,80.9,133.62263,85.6533925,141.4,2.3
2015,1,10,18,1007.7,98,6.7,0,8,0.2,0,66.3,106.60241,95.60622125,141.4,2
2015,1,10,19,1007.9,95,7,0,10,1.7,0,47,70.8839,101.5440225,141.4,2
2015,1,10,20,1008.5,94,7,0,10,2,0,67.7,109.19339,102.22951,141.4,1.7
2015,1,10,21,1008.1,94,6.4,0,8,1.2,0,82,188.6,106.3786838,141.4,2
2015,1,10,22,1007.9,95,6.1,0,7,1.4,0,83.9,120.5,120.7786838,188.6,1.9
2015,1,10,23,1007.8,90,7.1,0,7,2.5,0,80,144.3,125.3911838,188.6,2.3
2015,1,11,0,1007.7,89,7.2,0,7,3.5,0,76.1,200.7,125.7536838,188.6,2
2015,1,11,1,1007.7,89,7.4,0,6,1.3,0,75,180.4,134.3002913,200.7,1.9
2015,1,11,2,1007.6,81,8.1,0,8,1.8,0,70.8,87.8,140.1474625,200.7,4
2015,1,11,3,1007.6,80,8.1,0,7,2.5,0,62.2,68.7,137.7971613,200.7,9.3
2015,1,11,4,1007.6,80,8,0,8,2.3,0,38,39.3,137.5241738,200.7,25
2015,1,11,5,1007.8,78,8.2,0,8,3,0,28.6,29.2,128.7875,200.7,30.8
2015,1,11,6,1008.3,77,8.2,0,8,1.6,2400,29.5,30.7,108.8625,200.7,30.4
2015,1,11,7,1008.4,73,9.3,0,7,3.9,10800,39,41,97.6375,200.7,24.4
2015,1,11,8,1008.2,68,10.3,0,9,4.5,18600,44.3,48.3,84.725,200.7,21.6
2015,1,11,9,1008.5,68,11.1,0,8,4.1,24000,42.4,52.1,65.675,180.4,22.7
2015,1,11,10,1007.7,61,12.7,0,8,1.6,24600,36.4,50,49.6375,87.8,27.6
2015,1,11,11,1007.6,62,13,0,9,2.7,24000,34.7,51.2,44.9125,68.7,30.6
2015,1,11,12,1007.4,63,12.6,0,9,4.9,18600,34.1,49.1,42.725,52.1,34.2
2015,1,11,13,1007.1,66,12.5,0,8,5.7,11400,29,39.4,43.95,52.1,39.8
2015,1,11,14,1006.8,70,11.9,0,7,3.7,4200,30.1,41.2,45.225,52.1,40.8
2015,1,11,15,1006.4,74,11.1,0,7,2.4,0,36,47.7,46.5375,52.1,38.4
2015,1,11,16,1006.2,64,12.1,0,8,3.6,0,41.4,50.4,47.375,52.1,36.9
2015,1,11,17,1005.1,63,12.2,0,9,3.5,0,60.5,71.8,47.6375,52.1,23.7
2015,1,11,18,1004.5,61,12.5,0,8,5.8,0,68,78.9,50.1,71.8,16.8
2015,1,11,19,1004.5,59,12.9,0,9,3.8,0,59.8,67.2,53.7125,78.9,21.9
2015,1,11,20,1004.1,55,13.5,0,9,3.6,0,52.7,59,55.7125,78.9,23
2015,1,11,21,1003.9,58,12.5,0,9,2.3,0,49,52.2,56.95,78.9,27
2015,1,11,22,1003.5,59,12.2,0,8,3,0,56.8,64.7,58.55,78.9,19.4
2015,1,11,23,1003.1,64,12,0,9,1.9,0,56.4,60.1,61.4875,78.9,18.2
2015,1,12,0,1003.7,64,12.2,0,8,5.2,0,53.3,57.8,63.0375,78.9,19
2015,1,12,1,1003.7,66,11.7,0,8,2.3,0,40.1,42,63.9625,78.9,31.4
2015,1,12,2,1003.5,66,11.8,0,11,0.4,0,29.3,30.3,60.2375,78.9,38.1
2015,1,12,3,1003,56,13.9,0,9,2.6,0,29.7,30.7,54.1625,67.2,34.4
2015,1,12,4,1003,65,12.6,1.1,8,6.2,0,18.2,19,49.6,64.7,45.9
2015,1,12,5,1002.9,77,11.5,0,8,5,0,14.5,15.1,44.6,64.7,49.3
2015,1,12,6,1004.6,75,8.5,6.7,15,3.7,0,19.4,19.9,39.9625,64.7,44.8
2015,1,12,7,1007.1,96,2.7,4.3,16,4.8,0,33.1,35.4,34.3625,60.1,35.3
2015,1,12,8,1007.1,96,3,3.7,15,2.2,1200,39.7,43.1,31.275,57.8,33.6
2015,1,12,9,1007.7,96,2.7,1.6,15,1,1800,36,54.4,29.4375,43.1,31.4
2015,1,12,10,1008.2,96,3.1,1.2,2,1.3,1200,43.1,55.2,30.9875,54.4,28.2
2015,1,12,11,1009.2,95,3.7,5.6,16,3.2,0,33.6,42,34.1,55.2,30
2015,1,12,12,1010.4,97,2.5,6.7,16,1.5,0,41.9,51,35.5125,55.2,26.7
2015,1,12,13,1011.8,97,1.4,3.1,2,1.3,600,43.2,48.4,39.5125,55.2,28.4
2015,1,12,14,1012.7,97,2.5,1.5,16,2,600,40.9,45.3,43.675,55.2,30.3
2015,1,12,15,1013.8,95,3.6,0.8,16,1.7,0,53.2,70,46.85,55.2,25.9
2015,1,12,16,1014.8,91,4.1,0.4,2,3.5,0,68.4,93.6,51.175,70,17.4
2015,1,12,17,1015.8,89,4.3,1.2,16,2,0,52.2,58.7,57.4875,93.6,25.2
2015,1,12,18,1016,90,4.3,0.2,1,1.4,0,50.2,56.3,58.025,93.6,27.8
2015,1,12,19,1016.8,91,4.5,1.1,1,1.5,0,56.8,65.7,58.1625,93.6,22.3
2015,1,12,20,1017.1,93,3.9,0.9,2,1.9,0,55.6,63.9,61.125,93.6,21.2
2015,1,12,21,1017.1,92,4.6,0,1,2.1,0,52.7,58,62.7375,93.6,20.9
